job_id,job_title,company,location,experience,salary,work_mode,employment_type,skills,posted_date,description
JOB_08319,Data Scientist,Company N,Bengaluru,4-6 years,₹12.3L - ₹15.2L,On-site,Contract,"Express.js, Python, SQL, Statistics",2026-07-27,"We are looking for a highly skilled Data Scientist to join our engineering team. Required skills include Python, Stats, MS SQL, Express. Apply now to join Company N."
JOB_07431,Cloud Engineer,Unknown,Kolkata,3-7 years,₹20.4L - ₹24.5L,On-site,Contract,"C#, GCP, Kubernetes, TensorFlow",2025-12-31,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include K8s, Google Cloud, .NET, TensorFlow. Apply now to join our fast-growing startup."
JOB_05632,Business Analyst,Company F,Hyderabad,7-9 years,₹13.4L - ₹18.3L,Hybrid,Full-time,"JavaScript, MongoDB, Python, SQL",2026-01-11,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include JavaScript, PYTHON, Oracle, Mongo. Apply now to join Company F."
JOB_06022,Backend Developer,Company S,Delhi NCR,0-3 years,₹14.4L - ₹18.3L,Remote,Full-time,"C++, Java, Node.js, SQL",2026-07-19,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include node.js, MS SQL, Java, c++. Apply now to join Company S."
JOB_08451,Cybersecurity Analyst,Company CC,Kolkata,1-2 years,₹14.2L - ₹16.3L,Remote,Part-time,"GCP, JavaScript, Python, SQL",2026-04-18,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include JavaScript, MS SQL, Python, Google Cloud. Apply now to join Company CC."
JOB_02657,Full Stack Developer,Company II,Mumbai,3-6 years,₹15.1L - ₹17.3L,Remote,Contract,"C#, Kubernetes, Python, SQL",2026-07-03,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Python, SQL, C#, kubernetes. Apply now to join Company II."
JOB_04177,Site Reliability Engineer,Company G,Noida,4-8 years,₹26.3L - ₹28.5L,Hybrid,Full-time,"AWS, Java, JavaScript, Python",2026-07-01,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include Python, JavaScript, Java, Amazon Web Services. Apply now to join Company G."
JOB_02053,Backend Developer,Company B,Hyderabad,2-3 years,₹19.7L - ₹22.3L,Hybrid,Contract,"JavaScript, MongoDB, Node.js, SQL, Spring Boot",2026-05-22,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include Spring Boot, MS SQL, Node, mongodb, Javascript. Apply now to join Company B."
JOB_07192,Frontend Developer,Company K,Delhi NCR,7-9 years,₹17.4L - ₹20.4L,Remote,Full-time,"Azure, JavaScript, React",2026-06-16,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include Javascript, React, azure. Apply now to join Company K."
JOB_05478,Software Engineer,Company JJ,Pune,5-8 years,₹14.4L - ₹17.1L,Hybrid,Contract,"AWS, Python, SQL, TensorFlow",2026-02-27,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include PostgreSQL, Python, tensorflow, aws. Apply now to join Company JJ."
JOB_07578,Business Analyst,Company F,Kolkata,8-10 years,₹14.6L - ₹18.1L,Hybrid,Part-time,"AWS, GCP, Python, SQL",2026-07-27,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include MS SQL, python, Google Cloud, Amazon Web Services. Apply now to join Company F."
JOB_06614,Software Engineer,Company M,Bengaluru,1-2 years,₹15.8L - ₹20.4L,Hybrid,Contract,"JavaScript, MongoDB, Python, SQL",2026-01-03,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include Python, MySQL, Javascript, MongoDB. Apply now to join Company M."
JOB_05409,Backend Developer,Unknown,Mumbai,5-7 years,₹24.0L - ₹28.3L,On-site,Full-time,"AWS, Docker, Java, Node.js, SQL",2025-10-17,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include JAVA, PostgreSQL, NodeJS, Docker, aws. Apply now to join our fast-growing startup."
JOB_05786,Software Engineer,Unknown,Kolkata,7-9 years,₹18.5L - ₹20.7L,Hybrid,Full-time,"Docker, Express.js, JavaScript, Python, SQL",2026-07-31,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include JavaScript, MySQL, Python, Express.js, Docker. Apply now to join our fast-growing startup."
JOB_02699,Data Analyst,Company M,Chennai,6-7 years,₹16.2L - ₹18.6L,On-site,Full-time,"GCP, Python, SQL, Statistics",2026-08-03,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Statistics, Oracle, Python, GCP. Apply now to join Company M."
JOB_06212,DevOps Engineer,Company S,Kolkata,3-6 years,₹21.1L - ₹26.0L,Remote,Full-time,"AWS, Docker, GCP, Kubernetes, PyTorch",2026-02-13,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include Kubernetes, Amazon AWS, gcp, Docker, PyTorch. Apply now to join Company S."
JOB_03014,QA Engineer,Company CC,Unknown,0-4 years,₹15.0L - ₹17.3L,Hybrid,Full-time,"C++, JavaScript, Python, SQL, TensorFlow",2026-06-25,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include SQL, python, JavaScript, CPP, tensorflow. Apply now to join Company CC."
JOB_09989,QA Engineer,Company F,Kolkata,6-8 years,₹21.2L - ₹25.3L,Remote,Part-time,"C++, JavaScript, SQL",2025-11-26,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include JS, SQL, C++. Apply now to join Company F."
JOB_03433,Site Reliability Engineer,Company AA,Unknown,3-6 years,₹13.4L - ₹18.2L,Hybrid,Full-time,"C++, Python, SQL, TensorFlow",2025-10-27,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include python, MS SQL, TF, C++. Apply now to join Company AA."
JOB_05667,Cloud Engineer,Company E,Pune,5-7 years,₹28.0L - ₹32.7L,Remote,Contract,"Azure, Docker, Kubernetes, SQL",2025-12-02,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include Kubernetes, docker, Azure, MS SQL. Apply now to join Company E."
JOB_01993,Data Analyst,Company X,Hyderabad,8-11 years,₹17.6L - ₹21.5L,On-site,Contract,"Express.js, Python, SQL, Statistics",2026-01-03,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Statistics, PYTHON, PostgreSQL, express. Apply now to join Company X."
JOB_07247,Data Scientist,Unknown,Noida,6-8 years,₹29.7L - ₹34.6L,Remote,Part-time,"GCP, Python, SQL, Statistics",2026-05-10,"We are looking for a highly skilled Data Scientist to join our engineering team. Required skills include Python, MySQL, Stats, Google Cloud. Apply now to join our fast-growing startup."
JOB_09921,Backend Developer,Company Q,Noida,3-6 years,₹19.9L - ₹22.2L,On-site,Full-time,"Excel, GCP, Java, Node.js, SQL",2026-06-03,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include Node.js, JAVA, MS SQL, Google Cloud, Excel. Apply now to join Company Q."
JOB_02604,Data Engineer,Company BB,Noida,4-6 years,₹22.6L - ₹26.5L,On-site,Full-time,"Python, SQL, Spring Boot, Statistics",2026-04-06,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include SQL, Python, Statistics, Spring Boot. Apply now to join Company BB."
JOB_02126,Cloud Engineer,Company BB,Delhi NCR,1-3 years,₹14.3L - ₹16.5L,Remote,Contract,"Azure, C++, Docker, GCP, Statistics",2026-06-17,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include Google Cloud, docker, MS Azure, Stats, c++. Apply now to join Company BB."
JOB_03798,Software Engineer,Company II,Gurgaon,6-9 years,₹24.2L - ₹27.5L,On-site,Part-time,"GCP, JavaScript, Python, SQL",2026-04-04,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include Python 3, Javascript, PostgreSQL, gcp. Apply now to join Company II."
JOB_07419,Data Scientist,Company GG,Kolkata,1-4 years,₹22.7L - ₹25.3L,On-site,Full-time,"Azure, C#, Python, SQL",2026-08-07,"We are looking for a highly skilled Data Scientist to join our engineering team. Required skills include python, MS SQL, .NET, Azure. Apply now to join Company GG."
JOB_05008,QA Engineer,Company DD,Bengaluru,2-6 years,₹10.4L - ₹15.0L,Hybrid,Contract,"AWS, Excel, JavaScript, SQL",2026-05-31,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include Javascript, PostgreSQL, Amazon AWS, excel. Apply now to join Company DD."
JOB_08285,Data Engineer,Company L,Mumbai,2-6 years,₹17.3L - ₹19.5L,On-site,Part-time,"Azure, C++, Python, SQL, Statistics",2026-05-18,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include Oracle, Statistics, python, CPP, Azure. Apply now to join Company L."
JOB_04021,Site Reliability Engineer,Company K,Hyderabad,4-7 years,₹23.5L - ₹26.4L,Remote,Contract,"Excel, JavaScript, Machine Learning, Python, SQL",2026-01-24,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include MS SQL, Python, JS, MS Excel, Machine Learning. Apply now to join Company K."
JOB_05325,Full Stack Developer,Company W,Mumbai,1-4 years,₹9.8L - ₹13.7L,Remote,Part-time,"Excel, JavaScript, Python, React, SQL",2026-09-05,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include python, PostgreSQL, JS, MS Excel, react. Apply now to join Company W."
JOB_09790,Database Administrator,Unknown,Delhi NCR,3-7 years,₹9.6L - ₹12.3L,Remote,Full-time,"PyTorch, Python, SQL, Statistics",2026-08-16,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include Python 3, Stats, PostgreSQL, PyTorch. Apply now to join our fast-growing startup."
JOB_03083,Machine Learning Engineer,Company X,Gurgaon,1-4 years,₹19.9L - ₹24.4L,Hybrid,Full-time,"AWS, Excel, Python, SQL, Statistics",2026-04-18,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Stats, Python, Oracle, MS Excel, Amazon Web Services. Apply now to join Company X."
JOB_09213,Data Scientist,Company AA,Bengaluru,0-3 years,₹14.0L - ₹18.1L,Hybrid,Contract,"Kubernetes, Python, SQL, Statistics",2026-01-13,"We are looking for a highly skilled Data Scientist to join our engineering team. Required skills include Statistics, MySQL, Python 3, kubernetes. Apply now to join Company AA."
JOB_04012,Data Analyst,Company V,Hyderabad,2-5 years,₹13.4L - ₹16.3L,Remote,Full-time,"C++, Python, SQL, Statistics",2026-06-29,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include MySQL, python, Statistics, CPP. Apply now to join Company V."
JOB_02203,Frontend Developer,Company CC,Noida,5-6 years,₹19.0L - ₹22.3L,Remote,Part-time,"Docker, JavaScript, React, SQL",2025-10-08,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include Javascript, ReactJS, PostgreSQL, Docker. Apply now to join Company CC."
JOB_09006,Data Engineer,Company C,Hyderabad,4-5 years,₹22.6L - ₹26.6L,Remote,Contract,"JavaScript, Kubernetes, Python, SQL, Statistics",2026-01-11,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include Statistics, PostgreSQL, Python, K8s, Vanilla JS. Apply now to join Company C."
JOB_00773,Site Reliability Engineer,Company H,Bengaluru,8-11 years,₹30.2L - ₹33.2L,Remote,Full-time,"GCP, JavaScript, Python, SQL, Statistics",2026-09-07,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include Javascript, PYTHON, Oracle, Google Cloud, Statistics. Apply now to join Company H."
JOB_06415,DevOps Engineer,Company EE,Unknown,7-11 years,₹16.1L - ₹20.7L,Remote,Contract,"AWS, Docker, GCP, Tableau, TensorFlow",2026-08-13,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include Google Cloud, docker, Amazon Web Services, tableau, tensorflow. Apply now to join Company EE."
JOB_02880,Data Scientist,Company H,Hyderabad,4-5 years,₹13.7L - ₹16.5L,On-site,Full-time,"Express.js, Python, Statistics, Tableau",2025-09-26,"We are looking for a highly skilled Data Scientist to join our engineering team. Required skills include python, Stats, Tableau, Express.js. Apply now to join Company H."
JOB_04282,Site Reliability Engineer,Company JJ,Pune,3-7 years,₹10.6L - ₹13.6L,Remote,Full-time,"Azure, MongoDB, Python, SQL",2026-02-09,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include MS SQL, Python, MS Azure, mongodb. Apply now to join Company JJ."
JOB_01702,Cloud Engineer,Company R,Kolkata,8-11 years,₹24.6L - ₹28.3L,Remote,Part-time,"AWS, C++, GCP",2025-10-26,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include gcp, Amazon AWS, CPP. Apply now to join Company R."
JOB_03998,Software Engineer,Company L,Delhi NCR,6-8 years,₹13.4L - ₹18.2L,Remote,Part-time,"GCP, Power BI, Python, SQL",2025-10-24,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include Oracle, Python 3, Power BI, GCP. Apply now to join Company L."
JOB_09367,Software Engineer,Company FF,Gurgaon,7-10 years,₹20.9L - ₹25.2L,On-site,Contract,"C++, JavaScript, Node.js, Python, SQL",2026-04-12,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include python, MySQL, Vanilla JS, Node.js, C++. Apply now to join Company FF."
JOB_05135,Backend Developer,Company L,Chennai,4-7 years,₹19.0L - ₹21.7L,Hybrid,Full-time,"Azure, Java, Node.js",2025-11-20,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include Core Java, Node.js, MS Azure. Apply now to join Company L."
JOB_08241,Data Analyst,Unknown,Pune,7-8 years,₹14.4L - ₹17.9L,Hybrid,Contract,"AWS, Kubernetes, Python, SQL",2026-04-25,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include SQL, Python 3, Amazon AWS, kubernetes. Apply now to join our fast-growing startup."
JOB_06097,Full Stack Developer,Company DD,Gurgaon,3-6 years,₹15.1L - ₹18.9L,Hybrid,Full-time,"AWS, JavaScript, Python, SQL",2026-05-08,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Python, PostgreSQL, JavaScript, AWS. Apply now to join Company DD."
